InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Session_ID,Revenue,Total_Page_Views,Total_Page_Duration,Bounce_Rate,Exit_Rate,Page_Values,Total_Visits,Month,Visitor_Type,Traffic_Type,Special_Day,Operating_System,Browser,Region,Weekend
536865,22425,ENAMEL COLANDER CREAM,1,12-03-2010 11:28,10.17,,United Kingdom,5623,0,4,1.217257753,0.537190775,0.521489646,3.785659225,2,July,Returning,Direct,No,Windows,Safari,Europe,Yes
536865,22457,NATURAL SLATE HEART CHALKBOARD ,5,12-03-2010 11:28,5.91,,United Kingdom,5624,0,9,1.965381313,0.108371518,0.191386061,13.13904185,2,August,Returning,Direct,Yes,Windows,Chrome,Europe,No
536865,22469,HEART OF WICKER SMALL,4,12-03-2010 11:28,4.21,,United Kingdom,5625,0,3,2.7569569,0.363395898,0.586455529,9.115739737,6,December,New,Direct,Yes,Mac,Edge,North America,No
536865,22470,HEART OF WICKER LARGE,1,12-03-2010 11:28,5.91,,United Kingdom,5626,0,11,2.821360703,0.976134354,0.608367663,-2.464417282,3,June,Returning,Direct,No,Mac,Firefox,North America,No
536865,22501,PICNIC BASKET WICKER LARGE,1,12-03-2010 11:28,21.23,,United Kingdom,5627,0,8,6.041739932,0.547722263,0.206531064,7.228458792,11,April,New,Organic,Yes,Linux,Chrome,Asia,No
536865,22502,PICNIC BASKET WICKER SMALL,3,12-03-2010 11:28,8.47,,United Kingdom,5628,0,6,8.599360546,0.560627544,0.087966074,8.095427962,5,October,Returning,Direct,No,Windows,Safari,North America,No
536865,22507,MEMO BOARD RETROSPOT  DESIGN,2,12-03-2010 11:28,11.02,,United Kingdom,5629,0,4,7.310258171,0.953979869,0.368771293,10.52836722,14,November,Returning,Organic,No,Linux,Firefox,Europe,No
536865,22515,CHILDS GARDEN SPADE PINK,1,12-03-2010 11:28,4.21,,United Kingdom,5630,0,14,5.467804574,0.88635418,0.172103458,2.304120647,11,October,Returning,Referral,No,Mac,Firefox,Asia,Yes
536865,22518,CHILDS GARDEN BRUSH BLUE,1,12-03-2010 11:28,4.21,,United Kingdom,5631,0,10,5.019165791,0.568716378,0.503204585,10.5832553,13,January,Returning,Referral,No,Mac,Edge,Europe,Yes
536865,22525,CHILDRENS GARDEN GLOVES PINK,2,12-03-2010 11:28,3.36,,United Kingdom,5632,0,15,3.787275423,0.268990849,0.526109826,17.50366927,2,October,Returning,Referral,No,Linux,Firefox,Europe,No
536865,22625,RED KITCHEN SCALES,2,12-03-2010 11:28,16.98,,United Kingdom,5633,0,12,5.782145981,0.116931415,0.608155867,10.93503779,6,January,Returning,Organic,Yes,Mac,Firefox,Europe,No
536865,22627,MINT KITCHEN SCALES,1,12-03-2010 11:28,16.98,,United Kingdom,5634,0,9,4.582392354,0.863651426,0.602830997,12.94724482,3,September,Returning,Organic,No,Mac,Firefox,Europe,No
536865,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,12-03-2010 11:28,10.17,,United Kingdom,5635,0,9,5.378821812,0.920091517,0.67487813,17.81691956,7,July,Returning,Organic,No,Linux,Firefox,North America,No
536865,22629,SPACEBOY LUNCH BOX ,1,12-03-2010 11:28,2.51,,United Kingdom,5636,0,8,3.518190137,0.494284921,0.230454887,9.527282399,8,December,Returning,Referral,No,Mac,Safari,North America,No
536865,22632,HAND WARMER RED RETROSPOT,2,12-03-2010 11:28,4.21,,United Kingdom,5637,0,8,2.596342795,0.094548566,0.730843032,9.365927917,11,December,Returning,Organic,No,Linux,Firefox,Asia,Yes
536865,22651,GENTLEMAN SHIRT REPAIR KIT ,2,12-03-2010 11:28,1.66,,United Kingdom,5638,0,15,5.050938688,0.606224731,0.524823338,11.72426383,4,January,Returning,Direct,Yes,Mac,Edge,Asia,No
536865,22659,LUNCH BOX I LOVE LONDON,2,12-03-2010 11:28,2.51,,United Kingdom,5639,0,11,5.006739651,0.367461399,0.437305961,5.575727124,5,August,Returning,Direct,No,Mac,Firefox,North America,No
536865,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,12-03-2010 11:28,5.91,,United Kingdom,5640,0,10,3.808134275,0.157860661,0.647895422,6.527199516,5,February,Returning,Direct,No,Windows,Chrome,Asia,Yes
536865,22669,RED BABY BUNTING ,1,12-03-2010 11:28,5.91,,United Kingdom,5641,0,11,3.466979814,0.91914339,0.50126069,-0.196009829,14,November,Returning,Organic,No,Mac,Firefox,North America,Yes
536865,22697,GREEN REGENCY TEACUP AND SAUCER,10,12-03-2010 11:28,5.91,,United Kingdom,5642,0,11,6.116812578,0.239449052,0.52566803,21.44172627,3,May,New,Direct,No,Linux,Edge,Asia,Yes
536865,22699,ROSES REGENCY TEACUP AND SAUCER ,3,12-03-2010 11:28,5.91,,United Kingdom,5643,0,13,5.909896392,0.711161516,0.023247808,14.15351077,2,June,New,Referral,No,Linux,Firefox,Asia,No
536865,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,2,12-03-2010 11:28,2.51,,United Kingdom,5644,0,13,8.753100313,0.429377859,0.802036831,5.26334764,3,October,Returning,Organic,No,Linux,Firefox,North America,No
536865,22795,SWEETHEART RECIPE BOOK STAND,2,12-03-2010 11:28,13.57,,United Kingdom,5645,0,6,7.761859653,0.827920867,0.424175864,15.11928589,5,July,Returning,Direct,No,Linux,Firefox,Asia,Yes
536865,22804,CANDLEHOLDER PINK HANGING HEART,1,12-03-2010 11:28,5.91,,United Kingdom,5646,0,8,2.612315047,0.700834904,0.518076491,5.959768004,8,July,Returning,Organic,No,Mac,Firefox,Asia,Yes
536865,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,12-03-2010 11:28,5.91,,United Kingdom,5647,0,10,4.618348348,0.12316003,0.389910529,10.34027888,14,January,Returning,Referral,No,Linux,Chrome,Asia,No
536865,22813,PACK 3 BOXES BIRD PANNETONE ,1,12-03-2010 11:28,4.21,,United Kingdom,5648,0,12,2.270462568,0.449611735,0.551530475,10.31492381,4,May,Returning,Direct,Yes,Linux,Safari,Europe,Yes
536865,22839,3 TIER CAKE TIN GREEN AND CREAM,1,12-03-2010 11:28,29.79,,United Kingdom,5649,0,13,1.321528262,0.259788555,0.054042386,7.769121589,5,August,New,Organic,No,Mac,Chrome,North America,No
536865,22891,TEA FOR ONE POLKADOT,1,12-03-2010 11:28,8.47,,United Kingdom,5650,0,8,9.390978175,0.713584472,0.383909061,5.935856798,14,May,Returning,Direct,No,Windows,Safari,Asia,Yes
536865,22898,CHILDRENS APRON APPLES DESIGN,1,12-03-2010 11:28,4.21,,United Kingdom,5651,0,6,7.960593008,0.544688827,0.668677792,16.04273842,8,December,Returning,Referral,No,Mac,Firefox,North America,No
536865,22925,BLUE GIANT GARDEN THERMOMETER,1,12-03-2010 11:28,11.87,,United Kingdom,5652,0,4,3.740392169,0.340181218,0.938446104,10.42248018,7,December,Returning,Direct,No,Linux,Chrome,North America,Yes
536865,22946,WOODEN ADVENT CALENDAR CREAM,1,12-03-2010 11:28,34,,United Kingdom,5653,0,11,7.486752278,0.329460147,0.849180242,18.40966471,10,April,Returning,Direct,Yes,Linux,Firefox,Europe,No
536865,22947,WOODEN ADVENT CALENDAR RED,1,12-03-2010 11:28,34,,United Kingdom,5654,0,12,7.783440625,0.114486993,0.962818031,4.795239679,10,August,Returning,Organic,No,Linux,Firefox,Europe,No
536865,22960,JAM MAKING SET WITH JARS,2,12-03-2010 11:28,8.47,,United Kingdom,5655,0,11,1.15907166,0.213821833,0.781514651,7.635919264,8,November,Returning,Referral,No,Linux,Firefox,North America,Yes
536865,37370,RETRO COFFEE MUGS ASSORTED,1,12-03-2010 11:28,16.13,,United Kingdom,5656,0,15,6.701207314,0.713466248,0.632617273,9.771592425,4,April,Returning,Referral,No,Linux,Chrome,Asia,Yes
536865,47566,PARTY BUNTING,3,12-03-2010 11:28,9.32,,United Kingdom,5657,0,5,4.016692798,0.60990448,0.423272442,15.51605395,2,April,Returning,Direct,No,Windows,Safari,North America,Yes
536865,48111,DOORMAT 3 SMILEY CATS,2,12-03-2010 11:28,14.43,,United Kingdom,5658,1,13,5.766190057,0.355595946,0.123142394,6.053938605,2,September,Returning,Referral,No,Windows,Safari,North America,Yes
536865,71053,WHITE METAL LANTERN,1,12-03-2010 11:28,8.47,,United Kingdom,5659,1,10,11.01972439,0.836115606,0.250802137,12.85646029,9,March,Returning,Direct,No,Mac,Edge,Europe,Yes
536865,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,12-03-2010 11:28,4.21,,United Kingdom,5660,0,9,8.170724811,0.484412851,0.271175046,11.71458607,13,September,Returning,Organic,No,Mac,Edge,Asia,Yes
536865,72741,GRAND CHOCOLATECANDLE,3,12-03-2010 11:28,2.82,,United Kingdom,5661,0,8,4.743575742,0.794434154,0.427883019,17.14222753,2,December,New,Organic,No,Mac,Chrome,Europe,Yes
536865,82580,BATHROOM METAL SIGN,2,12-03-2010 11:28,1.28,,United Kingdom,5662,0,8,7.843347008,0.781180151,0.609840971,12.48986432,1,July,New,Organic,No,Linux,Edge,Asia,No
536865,82581,TOILET METAL SIGN,1,12-03-2010 11:28,1.28,,United Kingdom,5663,0,11,1.155777723,0.847998951,0.618661846,1.018385512,5,October,Returning,Direct,No,Windows,Firefox,North America,No
536865,82582,AREA PATROLLED METAL SIGN,1,12-03-2010 11:28,4.21,,United Kingdom,5664,0,12,6.007145662,0.849771707,0.455542637,4.930428236,9,May,Returning,Organic,No,Linux,Safari,North America,No
536865,82583,HOT BATHS METAL SIGN,4,12-03-2010 11:28,4.21,,United Kingdom,5665,0,7,6.054953446,0.679062599,0.274643759,5.183642459,9,January,Returning,Referral,No,Linux,Edge,Asia,Yes
536865,82599,FANNY'S REST STOPMETAL SIGN,1,12-03-2010 11:28,4.21,,United Kingdom,5666,0,9,6.411386063,0.749423493,0.056494412,7.737540425,11,November,Returning,Direct,No,Windows,Firefox,North America,No
536865,82600,NO SINGING METAL SIGN,1,12-03-2010 11:28,4.21,,United Kingdom,5667,0,5,3.983026508,0.776907196,0.988836385,16.62197471,6,April,Returning,Direct,Yes,Linux,Firefox,Asia,Yes
536865,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,12-03-2010 11:28,8.47,,United Kingdom,5668,0,8,5.76394754,0.1691594,0.939559898,8.674061434,4,December,Returning,Direct,No,Windows,Safari,North America,No
536865,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,4,12-03-2010 11:28,5.91,,United Kingdom,5669,0,13,6.711945394,0.300244828,0.182925959,10.17266118,9,December,Returning,Organic,No,Windows,Safari,North America,Yes
536865,84375,SET OF 20 KIDS COOKIE CUTTERS,3,12-03-2010 11:28,4.21,,United Kingdom,5670,0,11,0.354076243,0.104239738,0.605395866,8.875230875,2,June,Returning,Referral,No,Linux,Chrome,Europe,No
536865,84509c,SET OF 4 POLKADOT PLACEMATS ,2,12-03-2010 11:28,7.62,,United Kingdom,5671,1,10,4.367646456,0.189371362,0.29565434,12.69420547,4,November,New,Direct,No,Windows,Safari,Europe,No
536865,84534b,FAIRY CAKE NOTEBOOK A5 SIZE,1,12-03-2010 11:28,1.66,,United Kingdom,5672,0,10,3.193375465,0.778287252,0.194428363,6.39075352,6,January,New,Organic,No,Windows,Safari,North America,Yes
536865,84559a,3D SHEET OF DOG STICKERS,1,12-03-2010 11:28,1.69,,United Kingdom,5673,0,7,6.324279101,0.947110434,0.684411325,9.147006202,1,May,Returning,Organic,No,Linux,Firefox,Asia,Yes
536865,84596e,SMALL LICORICE DES PINK BOWL,1,12-03-2010 11:28,2.51,,United Kingdom,5674,0,6,7.755676639,0.673635467,0.786192754,9.086502115,14,September,Returning,Referral,Yes,Mac,Chrome,North America,Yes
536865,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,12-03-2010 11:28,1.66,,United Kingdom,5675,1,9,3.776294608,0.886047707,0.406592948,9.645416173,2,June,Returning,Direct,No,Linux,Safari,Asia,No
536865,84884a,ANT WHITE WIRE HEART SPIRAL,1,12-03-2010 11:28,8.47,,United Kingdom,5676,0,20,2.82261293,0.317976682,0.059063686,7.171044851,2,April,Returning,Direct,No,Windows,Edge,Asia,Yes
536865,84970l,SINGLE HEART ZINC T-LIGHT HOLDER,6,12-03-2010 11:28,2.13,,United Kingdom,5677,0,15,5.234327891,0.84579558,0.401495822,3.324909211,1,October,Returning,Direct,No,Mac,Firefox,North America,Yes
536865,85014a,BLACK/BLUE POLKADOT UMBRELLA,2,12-03-2010 11:28,12.72,,United Kingdom,5678,0,10,2.693577976,0.338785936,0.532193967,14.66321565,9,July,New,Referral,No,Mac,Safari,North America,No
536865,85014b,RED RETROSPOT UMBRELLA,1,12-03-2010 11:28,12.72,,United Kingdom,5679,0,10,4.547134046,0.894166725,0.89321652,9.417973174,1,April,New,Referral,Yes,Linux,Chrome,North America,No
536865,85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1,12-03-2010 11:28,8.47,,United Kingdom,5680,0,9,4.336235553,0.798045838,0.65680265,15.64256042,13,March,Returning,Organic,Yes,Linux,Firefox,North America,Yes
536865,85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,1,12-03-2010 11:28,3.36,,United Kingdom,5681,0,8,6.160205493,0.983597185,0.710496437,12.39735278,1,March,Returning,Referral,No,Windows,Edge,Europe,No
536865,85099B,JUMBO BAG RED RETROSPOT,1,12-03-2010 11:28,4.21,,United Kingdom,5682,0,5,5.63039117,0.827272711,0.202631284,12.57336574,4,December,Returning,Referral,No,Mac,Edge,Europe,No
536865,85152,HAND OVER THE CHOCOLATE   SIGN ,1,12-03-2010 11:28,4.21,,United Kingdom,5683,1,9,5.322793827,0.398209659,0.720271624,15.65334965,11,September,Returning,Referral,No,Mac,Safari,North America,Yes
536865,85176,SEWING SUSAN 21 NEEDLE SET,1,12-03-2010 11:28,1.66,,United Kingdom,5684,0,7,8.273701023,0.11007978,0.501824857,22.98952911,1,August,Returning,Organic,No,Windows,Chrome,Europe,Yes
536865,M,Manual,1,12-03-2010 11:28,2.55,,United Kingdom,5685,0,11,5.539459054,0.8742731,0.820411553,16.51865607,9,May,Returning,Direct,No,Mac,Chrome,Europe,Yes
536865,DOT,DOTCOM POSTAGE,1,12-03-2010 11:28,498.47,,United Kingdom,5686,0,9,4.164324448,0.571190974,0.216369458,14.43198831,8,March,Returning,Referral,Yes,Windows,Safari,Asia,Yes
536866,72803b,OCEAN SCENT CANDLE JEWELLED DRAWER,1,12-03-2010 11:28,8.47,,United Kingdom,5687,0,7,4.409619177,0.858141549,0.5148624,11.46152427,13,October,Returning,Direct,Yes,Mac,Safari,Asia,No
536874,21135,VICTORIAN  METAL POSTCARD SPRING,5,12-03-2010 11:35,1.69,16891,United Kingdom,5688,1,17,3.471390499,0.387128915,0.2094771,16.29407869,12,August,Returning,Referral,No,Mac,Chrome,Europe,Yes
536874,22154,ANGEL DECORATION 3 BUTTONS ,1,12-03-2010 11:35,0.42,16891,United Kingdom,5689,0,14,2.962727423,0.028949233,0.28591645,6.267371102,8,December,New,Direct,No,Mac,Firefox,Europe,Yes
536874,22153,ANGEL DECORATION STARS ON DRESS,1,12-03-2010 11:35,0.42,16891,United Kingdom,5690,0,16,2.221315159,0.052416587,0.832204084,12.92376517,7,April,Returning,Organic,No,Windows,Chrome,Asia,No
536874,22866,HAND WARMER SCOTTY DOG DESIGN,1,12-03-2010 11:35,2.1,16891,United Kingdom,5691,0,9,7.268464893,0.670498479,0.687794318,16.38605692,10,March,Returning,Referral,No,Mac,Firefox,Asia,No
536874,84993A,75 GREEN PETIT FOUR CASES,1,12-03-2010 11:35,0.42,16891,United Kingdom,5692,0,12,3.563385885,0.114462571,0.728488042,14.76195062,9,May,Returning,Direct,Yes,Linux,Chrome,North America,No
536874,84991,60 TEATIME FAIRY CAKE CASES,1,12-03-2010 11:35,0.55,16891,United Kingdom,5693,0,10,5.63183095,0.745461996,0.068537338,9.61904556,7,December,Returning,Organic,No,Mac,Chrome,North America,Yes
536874,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12-03-2010 11:35,2.95,16891,United Kingdom,5694,0,8,4.400267532,0.419442608,0.728756559,12.27716229,10,September,Returning,Organic,No,Windows,Safari,North America,Yes
536874,22945,CHRISTMAS METAL TAGS ASSORTED ,6,12-03-2010 11:35,0.85,16891,United Kingdom,5695,0,10,4.941552009,0.563107918,0.491407096,8.354233134,11,June,New,Direct,Yes,Linux,Safari,Asia,No
536874,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,12-03-2010 11:35,4.25,16891,United Kingdom,5696,0,12,7.307602236,0.801213376,0.459143793,6.158851026,14,July,Returning,Direct,No,Mac,Chrome,Asia,No
536874,84987,SET OF 36 TEATIME PAPER DOILIES,1,12-03-2010 11:35,1.45,16891,United Kingdom,5697,0,13,5.353312857,0.253071444,0.412626928,17.25396723,8,October,Returning,Organic,No,Mac,Edge,Asia,Yes
536874,20998,ROSE DU SUD OVEN GLOVE,2,12-03-2010 11:35,2.95,16891,United Kingdom,5698,0,12,3.1546505,0.412902548,0.851794879,7.828902991,1,June,Returning,Direct,No,Mac,Chrome,Asia,Yes
536874,21907,I'M ON HOLIDAY METAL SIGN,1,12-03-2010 11:35,2.1,16891,United Kingdom,5699,1,12,3.871774922,0.729557316,0.177463939,7.786593834,6,March,Returning,Referral,No,Windows,Edge,Europe,Yes
536874,22798,ANTIQUE GLASS DRESSING TABLE POT,1,12-03-2010 11:35,2.95,16891,United Kingdom,5700,0,9,6.719892056,0.918427757,0.814114698,7.896734769,3,November,Returning,Organic,No,Mac,Chrome,Asia,No
536874,21143,ANTIQUE GLASS HEART DECORATION ,1,12-03-2010 11:35,1.95,16891,United Kingdom,5701,0,2,5.966357075,0.290299761,0.92832385,6.520507764,2,March,New,Direct,No,Linux,Edge,Asia,Yes
536874,22914,BLUE COAT RACK PARIS FASHION,1,12-03-2010 11:35,4.95,16891,United Kingdom,5702,0,11,6.844826642,0.622722944,0.168238823,6.376364815,1,February,Returning,Direct,No,Mac,Firefox,North America,No
536874,21407,BROWN CHECK CAT DOORSTOP ,1,12-03-2010 11:35,4.25,16891,United Kingdom,5703,0,9,4.522997133,0.951213959,0.999595999,1.373727892,1,October,Returning,Organic,No,Linux,Safari,North America,Yes
536874,22187,GREEN CHRISTMAS TREE CARD HOLDER,1,12-03-2010 11:35,4.25,16891,United Kingdom,5704,0,10,2.207912369,0.648852189,0.990534242,2.239304686,12,January,Returning,Organic,No,Mac,Edge,Europe,No
536874,21098,CHRISTMAS TOILET ROLL,1,12-03-2010 11:35,1.25,16891,United Kingdom,5705,1,9,6.013295977,0.892789103,0.621318929,9.036705909,12,December,Returning,Organic,Yes,Windows,Edge,Asia,No
536874,22866,HAND WARMER SCOTTY DOG DESIGN,1,12-03-2010 11:35,2.1,16891,United Kingdom,5706,0,10,5.50563781,0.939729851,0.268534902,12.28200725,1,September,Returning,Direct,No,Linux,Chrome,North America,No
536874,22961,JAM MAKING SET PRINTED,1,12-03-2010 11:35,1.45,16891,United Kingdom,5707,1,7,5.558017774,0.929342622,0.429625084,1.619087514,11,December,Returning,Direct,No,Windows,Chrome,Asia,No
536874,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,12-03-2010 11:35,2.1,16891,United Kingdom,5708,0,12,2.236512717,0.758477084,0.170383245,10.90945901,13,February,Returning,Organic,No,Linux,Chrome,Europe,Yes
536874,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,12-03-2010 11:35,5.95,16891,United Kingdom,5709,0,10,3.719567068,0.552095486,0.120202192,16.41546606,3,April,Returning,Direct,No,Windows,Firefox,Europe,No
536874,22702,BLACK AND WHITE CAT BOWL,1,12-03-2010 11:35,2.1,16891,United Kingdom,5710,1,14,3.123263498,0.096752838,0.704029635,7.642447281,12,December,Returning,Direct,Yes,Windows,Chrome,North America,Yes
536874,21462,"NURSERY A,B,C PAINTED LETTERS",1,12-03-2010 11:35,6.75,16891,United Kingdom,5711,0,8,5.798733286,0.222706141,0.579846025,5.053519474,12,March,New,Direct,No,Mac,Edge,North America,No
536874,22940,FELTCRAFT CHRISTMAS FAIRY,1,12-03-2010 11:35,4.25,16891,United Kingdom,5712,1,13,5.867588148,0.255767127,0.563573901,9.699375643,13,April,Returning,Referral,No,Windows,Safari,Asia,No
536874,21034,REX CASH+CARRY JUMBO SHOPPER,1,12-03-2010 11:35,0.95,16891,United Kingdom,5713,0,8,4.913024218,0.033259573,0.247760876,12.5960163,4,April,New,Referral,No,Windows,Safari,Europe,Yes
536874,22405,MONEY BOX POCKET MONEY DESIGN,1,12-03-2010 11:35,1.25,16891,United Kingdom,5714,1,12,6.935169437,0.101923378,0.234906245,7.203548235,4,October,Returning,Organic,No,Mac,Firefox,Asia,Yes
536874,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,12-03-2010 11:35,2.55,16891,United Kingdom,5715,0,18,7.981423313,0.294756698,0.989734246,14.76432596,6,May,Returning,Organic,No,Windows,Chrome,Asia,No
536874,22406,MONEY BOX KINGS CHOICE DESIGN,1,12-03-2010 11:35,1.25,16891,United Kingdom,5716,0,7,5.706112745,0.090740942,0.628773811,12.34660332,2,January,New,Direct,Yes,Mac,Safari,North America,No
536874,22968,ROSE COTTAGE KEEPSAKE BOX ,1,12-03-2010 11:35,9.95,16891,United Kingdom,5717,0,7,6.34214206,0.169535008,0.819455563,18.65520203,5,July,Returning,Referral,No,Mac,Chrome,Asia,No
536874,22914,BLUE COAT RACK PARIS FASHION,1,12-03-2010 11:35,4.95,16891,United Kingdom,5718,0,15,3.91689992,0.054417597,0.378511922,1.592952104,4,June,Returning,Organic,No,Linux,Edge,Europe,Yes
536874,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,12-03-2010 11:35,3.75,16891,United Kingdom,5719,0,10,3.549143037,0.41653265,0.843681094,2.94141684,14,November,Returning,Organic,Yes,Windows,Chrome,North America,No
536874,22550,HOLIDAY FUN LUDO,1,12-03-2010 11:35,3.75,16891,United Kingdom,5720,0,8,7.019487771,0.821327292,0.722380746,7.907757961,6,May,Returning,Direct,No,Mac,Safari,Asia,Yes
536874,22089,PAPER BUNTING VINTAGE PAISLEY,1,12-03-2010 11:35,2.95,16891,United Kingdom,5721,0,9,3.250515486,0.812243844,0.35012442,3.304554655,3,February,Returning,Organic,No,Linux,Edge,Asia,No
536874,21206,STRAWBERRY HONEYCOMB  GARLAND ,1,12-03-2010 11:35,1.65,16891,United Kingdom,5722,0,8,6.394126708,0.90489043,0.717694448,17.86945996,4,April,Returning,Referral,No,Mac,Firefox,Asia,Yes
536874,22669,RED BABY BUNTING ,4,12-03-2010 11:35,2.95,16891,United Kingdom,5723,0,7,8.438942333,0.745599503,0.925622728,11.16422028,1,September,New,Organic,No,Mac,Edge,North America,No
536874,22076,6 RIBBONS EMPIRE  ,1,12-03-2010 11:35,1.65,16891,United Kingdom,5724,0,11,6.306963756,0.244441957,0.213731488,8.350446996,5,October,Returning,Organic,No,Windows,Chrome,North America,Yes
536874,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,12-03-2010 11:35,1.25,16891,United Kingdom,5725,0,4,4.838135083,0.702389896,0.547632612,17.768449,7,April,Returning,Direct,No,Linux,Chrome,Europe,No
536874,85049F,BABY BOOM RIBBONS ,1,12-03-2010 11:35,1.25,16891,United Kingdom,5726,0,11,2.319351475,0.753821896,0.966650387,11.46296431,14,September,Returning,Organic,Yes,Windows,Safari,Asia,Yes
536874,22866,HAND WARMER SCOTTY DOG DESIGN,1,12-03-2010 11:35,2.1,16891,United Kingdom,5727,0,9,5.326605582,0.543107541,0.82139794,8.955689198,6,June,Returning,Organic,No,Windows,Chrome,Asia,No
536874,22632,HAND WARMER RED RETROSPOT,1,12-03-2010 11:35,2.1,16891,United Kingdom,5728,0,6,7.018192269,0.807010596,0.620291182,6.091672494,3,December,Returning,Organic,No,Mac,Edge,Europe,Yes
536874,22633,HAND WARMER UNION JACK,1,12-03-2010 11:35,2.1,16891,United Kingdom,5729,0,18,4.642080114,0.071265843,0.069765438,12.779056,7,April,Returning,Direct,No,Mac,Edge,North America,No
536874,84987,SET OF 36 TEATIME PAPER DOILIES,1,12-03-2010 11:35,1.45,16891,United Kingdom,5730,1,10,7.042987856,0.594780587,0.406323197,12.61111087,6,October,New,Direct,Yes,Linux,Chrome,North America,No
536874,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,12-03-2010 11:35,1.45,16891,United Kingdom,5731,0,3,5.730048058,0.47989338,0.650765468,13.40914907,1,June,Returning,Direct,No,Linux,Chrome,Europe,No
536874,22222,CAKE PLATE LOVEBIRD WHITE,1,12-03-2010 11:35,4.95,16891,United Kingdom,5732,0,9,5.582681097,0.805211815,0.409661855,14.03083715,8,May,Returning,Direct,Yes,Mac,Safari,Europe,Yes
536874,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12-03-2010 11:35,2.95,16891,United Kingdom,5733,0,13,4.366423476,0.127960596,0.997083801,17.25282692,1,July,Returning,Direct,No,Windows,Firefox,Asia,Yes
536874,22130,PARTY CONE CHRISTMAS DECORATION ,6,12-03-2010 11:35,0.85,16891,United Kingdom,5734,0,5,2.087912339,0.212623977,0.7533928,5.860138704,10,May,Returning,Referral,No,Windows,Edge,North America,Yes
536874,22912,YELLOW COAT RACK PARIS FASHION,1,12-03-2010 11:35,4.95,16891,United Kingdom,5735,0,9,4.149778325,0.558691964,0.187081819,21.18389693,10,August,Returning,Organic,No,Windows,Firefox,Europe,Yes
536874,22913,RED COAT RACK PARIS FASHION,1,12-03-2010 11:35,4.95,16891,United Kingdom,5736,0,10,4.133891352,0.947205322,0.490386349,19.00016378,3,December,Returning,Direct,No,Mac,Safari,North America,Yes
536874,22450,SILK PURSE BABUSHKA BLUE,1,12-03-2010 11:35,3.35,16891,United Kingdom,5737,0,10,6.150881652,0.083199902,0.383972206,18.58625344,6,January,Returning,Organic,Yes,Windows,Chrome,North America,Yes
536874,22451,SILK PURSE BABUSHKA RED,1,12-03-2010 11:35,3.35,16891,United Kingdom,5738,0,9,4.969550748,0.743377024,0.59384318,8.969002005,13,October,Returning,Organic,No,Windows,Edge,Asia,Yes
536874,22449,SILK PURSE BABUSHKA PINK,1,12-03-2010 11:35,3.35,16891,United Kingdom,5739,0,4,7.166336042,0.205399202,0.446564516,6.430103983,3,April,New,Organic,No,Mac,Edge,Asia,Yes
536874,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12-03-2010 11:35,8.5,16891,United Kingdom,5740,0,9,5.562706047,0.105448868,0.237900716,10.52455761,14,April,Returning,Direct,No,Linux,Safari,North America,No
536874,84925D,LA PALMIERA WALL THERMOMETER,1,12-03-2010 11:35,2.55,16891,United Kingdom,5741,1,16,3.991300354,0.394766114,0.724371265,11.4172362,9,February,Returning,Direct,No,Linux,Chrome,North America,No
536874,22083,PAPER CHAIN KIT RETROSPOT,1,12-03-2010 11:35,2.95,16891,United Kingdom,5742,0,8,3.370248447,0.583052833,0.106661014,14.28607102,2,September,Returning,Direct,No,Windows,Safari,Europe,No
536874,22960,JAM MAKING SET WITH JARS,1,12-03-2010 11:35,4.25,16891,United Kingdom,5743,0,9,3.79325062,0.827017941,0.53213399,9.178819205,9,July,Returning,Organic,Yes,Linux,Edge,Europe,No
536874,22961,JAM MAKING SET PRINTED,1,12-03-2010 11:35,1.45,16891,United Kingdom,5744,1,7,5.321537872,0.634691851,0.310159982,14.60674119,1,January,Returning,Referral,No,Mac,Chrome,Asia,No
536874,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,12-03-2010 11:35,0.85,16891,United Kingdom,5745,0,3,4.254413583,0.491667143,0.966531035,8.262781905,7,July,New,Organic,No,Mac,Firefox,Asia,No
